"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"90154","Los Angeles County Metropolitan Transportation Authority , dba: Metro","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Los Angeles","CA","2722","HR","Heavy Rail","DO","52","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","4632.00","10287086","","Annual Total",,,"5335989","5185750","150239","5273912","305548","285271","20277",,,,"1252426","1217451","34975","71899","67141","4758","22841584",,,"115767453","31.90",,,
"90154","Los Angeles County Metropolitan Transportation Authority , dba: Metro","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Los Angeles","CA","2722","LR","Light Rail","DO","199","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","4632.00","10287086","","Annual Total",,,"19205792","18473214","732578","18574483","957722","907884","49838",,,,"7249437","6970676","278761","358820","339932","18888","43287009",,,"313952298","187.22",,,
"90154","Los Angeles County Metropolitan Transportation Authority , dba: Metro","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Los Angeles","CA","2722","MB","Bus","DO","1476","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","4632.00","10287086","","Annual Total",,,"73222197","64109104","9113093","65080935","6762948","6346045","416903","0","0",,,,,,,,"218918383",,,"744567940","68.05",,,
"90154","Los Angeles County Metropolitan Transportation Authority , dba: Metro","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Los Angeles","CA","2722","MB","Bus","PT","107","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","4632.00","10287086","","Annual Total",,,"6818403","5506607","1311796","5595992","525126","474382","50744","0","0",,,,,,,,"10792589",,,"44752043","50.04",,,
"90154","Los Angeles County Metropolitan Transportation Authority , dba: Metro","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Los Angeles","CA","2722","RB","Bus Rapid Transit","DO","24","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","4632.00","10287086","","Annual Total",,,"1519638","1497281","22357","1547353","100739","98558","2181","0","0",,,,,,,,"4412865",,,"26512178","35.42",,,
"90154","Los Angeles County Metropolitan Transportation Authority , dba: Metro","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Los Angeles","CA","2722","VP","Vanpool","PT","798","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","4632.00","10287086","","Annual Total",,,"19334389","19334389","0",,"471660","471660","0","0","0",,,,,,,,"1596601",,,"72575844",,,,
"90155","City of Vacaville, dba: City Coach","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Vacaville","CA","14","DR","Demand Response","PT","3","89866","Vacaville, CA","21.59","101027","30.00","102526","","Annual Total",,,,"93627",,,,"7509",,,,,,,,,,,"17340",,"0",,,,,
"90155","City of Vacaville, dba: City Coach","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Vacaville","CA","14","MB","Bus","PT","11","89866","Vacaville, CA","21.59","101027","30.00","102526","","Annual Total",,,,"265970",,,,"20287",,,,,,,,,,,"196473",,,,,,,
"90156","City of San Luis Obispo, dba: SLO Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","San Luis Obispo","CA","18","MB","Bus","PT","18","79147","San Luis Obispo, CA","14.11","56904","28.00","47063","","Annual Total",,,"392386","375479","16907","383802","36985","35627","1358",,,,,,,,,,"575946",,,"1808789",,,,
"90157","Access Services","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","El Monte","CA","1047","DR","Demand Response","PT","696","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","1621.00","11638106","","Annual Total",,,"31541963","25574445","5967518",,"2153387","1660807","492580","0","0",,,,,,,,"2804375","2804375","0","32169520",,,,
"90157","Access Services","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","El Monte","CA","1047","DR","Demand Response","TX","351","51445","Los Angeles--Long Beach--Anaheim, CA","1636.83","12237376","1621.00","11638106","","Annual Total",,,,"11024168",,,,"555589",,,,,,,,,,,"1363089","1363089","0","17569421",,"366","0","0"
"90159","Western Contra Costa Transit Authority, dba: WestCAT","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Pinole","CA","33","CB","Commuter Bus","PT","7","78904","San Francisco--Oakland, CA","513.80","3515933","20.00","64925","","Annual Total",,,"404051","382582","21469","383292","14306","13114","1192","0","0",,,,,,,,"149525",,,"4319777",,,,
"90159","Western Contra Costa Transit Authority, dba: WestCAT","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Pinole","CA","33","DR","Demand Response","PT","5","78904","San Francisco--Oakland, CA","513.80","3515933","20.00","64925","","Annual Total",,,"111086","99662","11424",,"11764","11324","440",,,,,,,,,,"20272","19822",,"175457",,,,
"90159","Western Contra Costa Transit Authority, dba: WestCAT","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Pinole","CA","33","MB","Bus","PT","21","78904","San Francisco--Oakland, CA","513.80","3515933","20.00","64925","","Annual Total",,,"1016286","932780","83506","935258","63837","60036","3801",,,,,,,,,,"509486",,,"2075267",,,,
"90161","City of Union City, dba: Union City Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Union City","CA","21","DR","Demand Response","PT","7","78904","San Francisco--Oakland, CA","513.80","3515933","18.00","66432","","Annual Total",,,,"64278",,,,"17828",,,,,,,,,,,"20167",,"0",,,,,
"90161","City of Union City, dba: Union City Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Union City","CA","21","MB","Bus","PT","14","78904","San Francisco--Oakland, CA","513.80","3515933","18.00","66432","","Annual Total",,,,"584256",,,,"41814",,,,,,,,,,,"269375",,,,,,,
"90162","The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Antioch","CA","97","DR","Demand Response","PT","36","02683","Antioch, CA","73.35","326205","225.00","333700","","Annual Total",,,"1234611","1054106","180505",,"89880","75616","14264","0","0",,,,,,,,"231820","87445","0","1124524",,,,
"90162","The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Antioch","CA","97","DR","Demand Response","TN","11","02683","Antioch, CA","73.35","326205","225.00","333700","","Annual Total",,,,"375000",,,,"12845",,,,,,,,,,,"50766","42136","0","487500",,"365","0","0"
"90162","The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Antioch","CA","97","MB","Bus","PT","50","02683","Antioch, CA","73.35","326205","225.00","333700","","Annual Total",,,"2221982","1942797","279185","1945710","172093","153047","19046","0","0",,,,,,,,"1129025",,,"5946651","4.22",,,
"90163","City of Camarillo, dba: Camarillo Area Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Camarillo","CA","18","DR","Demand Response","PT","16","12754","Camarillo, CA","22.48","76338","20.00","72974","","Annual Total",,,,"338737",,,,"16666",,,,,,,,,,,"44987",,"0",,,,,
"90163","City of Camarillo, dba: Camarillo Area Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Camarillo","CA","18","MB","Bus","PT","2","12754","Camarillo, CA","22.48","76338","20.00","72974","","Annual Total",,,,"71581",,,,"5266",,,,,,,,,,,"28517",,,,,,,
"90164","Ventura County Transportation Commission","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Camarillo","CA","42","CB","Commuter Bus","PT","27","66673","Oxnard--San Buenaventura (Ventura), CA","76.61","376117","28.00","209877","","Annual Total",,,"1820870","1330150","490720","1419173","82423","60820","21603","0","0",,,,,,,,"395295",,,"8951700",,,,
"90164","Ventura County Transportation Commission","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Camarillo","CA","42","DR","Demand Response","PT","10","66673","Oxnard--San Buenaventura (Ventura), CA","76.61","376117","28.00","209877","","Annual Total",,,"106981","99980","7001",,"16801","15914","887","0","0",,,,,,,,"18668","3921",,"56550",,,,
"90164","Ventura County Transportation Commission","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Camarillo","CA","42","MB","Bus","PT","5","66673","Oxnard--San Buenaventura (Ventura), CA","76.61","376117","28.00","209877","Y","Annual Total",,,"126157","117906","8251","120006","6965","6461","504","0","0",,,,,,,,"40930",,,"315161",,,,
"90165","City of Thousand Oaks, dba: Thousand Oaks Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Thousand Oaks","CA","21","DR","Demand Response","PT","13","87490","Thousand Oaks, CA","80.20","213986","167.00","415154","","Annual Total",,,,"285366",,,,"15118",,,,,,,,,,,"45316",,"0",,,,,
"90165","City of Thousand Oaks, dba: Thousand Oaks Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Thousand Oaks","CA","21","MB","Bus","PT","8","87490","Thousand Oaks, CA","80.20","213986","167.00","415154","","Annual Total",,,,"343902",,,,"22419",,,,,,,,,,,"154287",,,,,,,
"90167","City of Davis, dba: Davis Community Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Davis","CA","3","DR","Demand Response","DO","3","22420","Davis, CA","12.16","77034","21.00","69289","","Annual Total",,,,"54027",,,,"5021",,,,,,,,,,,"14408",,"0",,,,,
"90168","City of Roseville","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Roseville","CA","24","CB","Commuter Bus","PT","8","77068","Sacramento, CA","467.58","1946618","43.00","162674","","Annual Total",,,,"103486",,,,"4840",,,,,,,,,,,"30494",,,,,,,
"90168","City of Roseville","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Roseville","CA","24","DR","Demand Response","PT","6","77068","Sacramento, CA","467.58","1946618","43.00","162674","","Annual Total",,,,"145401",,,,"9300",,,,,,,,,,,"24116",,"0",,,,,
"90168","City of Roseville","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Roseville","CA","24","MB","Bus","PT","10","77068","Sacramento, CA","467.58","1946618","43.00","162674","","Annual Total",,,,"410779",,,,"32254",,,,,,,,,,,"125585",,,,,,,
"90171","City of Santa Clarita, dba: Santa Clarita Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Santa Clarita","CA","88","CB","Commuter Bus","PT","22","79309","Santa Clarita, CA","77.85","278031","89.00","294090","","Annual Total",,,"692430","548962","143468","549335","24684","20303","4381","0","0",,,,,,,,"198614",,,"4619762",,,,
"90171","City of Santa Clarita, dba: Santa Clarita Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Santa Clarita","CA","88","DR","Demand Response","PT","22","79309","Santa Clarita, CA","77.85","278031","89.00","294090","","Annual Total",,,"846775","735568","111207",,"60428","54707","5721",,,,,,,,,,"125486","25419",,"916484",,,,
"90171","City of Santa Clarita, dba: Santa Clarita Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Santa Clarita","CA","88","MB","Bus","PT","44","79309","Santa Clarita, CA","77.85","278031","89.00","294090","Y","Annual Total",,,"1692437","1441551","250886","1441763","102453","93263","9190","0","0",,,,,,,,"1742562",,,"7545293",,,,
"90173","Transit Joint Powers Authority for Merced County, dba: Merced The Bus","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Merced","CA","45","DR","Demand Response","PT","17","56251","Merced, CA","43.08","150052","310.00","136957","","Annual Total",,,"581979","508526","73453",,"37317","34064","3253","0","0",,,,,,,,"70660","30697","0","517971",,,,
"90173","Transit Joint Powers Authority for Merced County, dba: Merced The Bus","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Merced","CA","45","MB","Bus","PT","28","56251","Merced, CA","43.08","150052","310.00","136957","","Annual Total",,,"1746399","1628423","117976","1644127","115776","108618","7158",,,,,,,,,,"632718",,,"3906827",,,,
"90175","City of Lodi, dba: GrapeLine","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Lodi","CA","13","DR","Demand Response","PT","5","50851","Lodi, CA","16.34","73090","16.00","68532","","Annual Total",,,,"53225",,,,"7429",,,,,,,,,,,"16553",,"0",,,,,
"90175","City of Lodi, dba: GrapeLine","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Lodi","CA","13","MB","Bus","PT","8","50851","Lodi, CA","16.34","73090","16.00","68532","","Annual Total",,,,"258568",,,,"21712",,,,,,,,,,,"186184",,,,,,,
"90182","Altamont Corridor Express","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Stockton","CA","28","CR","Commuter Rail","PT","28","85087","Stockton, CA","92.46","414847","28.00","4336475","","Annual Total",,,"1055480","1014541","40939","1055480","28753","25071","3682",,,,"176425","169349","7076","4862","4240","622","681351",,,"33578196","172.00",,,
"90191","Town of Oro Valley , dba: Sun Shuttle Dial-A-Ride","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Oro Valley","AZ","30","DR","Demand Response","DO","30","88732","Tucson, AZ","357.35","875441","35.00","49372","","Annual Total",,,,"571538",,,,"34385",,,,,,,,,,,"66768",,"0",,,,,
"90194","City of Atascadero","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Atascadero","CA","2","DR","Demand Response","PT","2","27261","El Paso de Robles (Paso Robles)--Atascadero, CA","29.96","67804","25.00","30418","","Annual Total",,,,"31287",,,,"2573",,,,,,,,,,,"6164",,"0",,,,,
"90196","County of Placer, dba: Placer County Transit/TART","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Auburn","CA","42","CB","Commuter Bus","DO","2","77068","Sacramento, CA","467.58","1946618","169.00","402940","","Annual Total",,,"99208","48466","50742","50639","2815","1560","1255",,,,,,,,,,"12555",,,"361703",,,,
"90196","County of Placer, dba: Placer County Transit/TART","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Auburn","CA","42","DR","Demand Response","PT","20","77068","Sacramento, CA","467.58","1946618","169.00","402940","","Annual Total",,,"1211133","1066418","144715",,"78718","61024","17694",,,,,,,,,,"380253","3812",,"1187891",,,,
